Administrative_Duration;Informational_Duration;ProductRelated_Duration;BounceRates;SpecialDay;NewVisitor;PageValues;Revenue
26.5;0;1260.441758;0.001449275;0;0;3.74015068;1
0;0;0;0.2;0;0;0;0
23;0;281.75;0;0;0;0;0
3398.75;2549.375;63973.52223;0.000764406;0;0;0;0
0;0;372.0833333;0;0;1;0;0
65.92857143;0;557.6869048;0;0;0;25.27760515;1
0;0;0;0.2;0;0;0;0
0;0;170.5;0;0;0;0;0
15;0;4021.172222;0;0;0;0;0
0;0;81.08333333;0.04;0;1;0;0
83;0;630;0;0;0;42.23025869;1
0;0;0;0.2;0;0;0;0
12;0;2138.383333;0;0;0;0;0
0;0;4977.850893;0.008732394;0;0;0;0
0;0;1312.333333;0.036538462;0;0;0;0
0;0;61.75;0;0;0;0;0
0;0;1131.208333;0;0;0;94.19490268;1
0;0;17;0;0;0;0;0
0;0;57.5;0;0;0;0;0
67.5;0;475.65;0.014285714;0;0;0;0
75.75;0;3534.298611;0.00890411;0;0;0;0
0;0;1093.083333;0.011111111;0;0;0;0
0;0;516.75;0.02;0;0;0;0
90.17857143;88.5;1214.307692;0.022727273;0;0;15.52703405;1
123.5;0;759.5833333;0;0;0;46.6785275;1
825;55.5;8629.783691;0.0095;0;0;1.60801626;0
935.1;21;10524.35936;0.005046115;0;0;2.924161864;1
1145.25;91.30357143;2756.19246;0;0;0;0;0
35.75;0;1173;0;0;0;76.7809411;0
65;0;40;0;0;1;0;0
50.5;0;2147.375;0;0;1;0;0
0;0;1175.488095;0;0;0;0;0
0;0;404.5;0;0;0;0;0
0;0;264.75;0;0;0;0;0
169.5;0;1557.916667;0.003773585;0;0;0;0
49.5;0;207.5416667;0;0;1;0;0
0;0;135.25;0;0;0;0;0
0;0;493.75;0;0;0;0;0
256.5;0;117.25;0.110714286;0;0;0;1
19;0;349.8333333;0;0;1;0;0
0;0;1579.333333;0.005714286;0;1;0;0
0;6;1375.264286;0.005633803;0;1;0;1
141.5;0;59.5;0;0;1;0;0
90;0;592.8375;0.009817814;0;0;0;0
0;0;499;0;0;0;0;0
28;0;434.5;0;0;1;0;1
0;0;1375.916667;0.039130435;0;0;0;0
0;0;87;0;0;0;0;0
150;0;4966.520661;0.003649635;0;0;0;0
416;121;2881.684524;0.006122449;0;0;0;0
20;0;442;0.008695652;0;0;42.28127491;0
247.15;788;2556.373335;0.000423729;0;0;2.514977953;0
333.8674242;121.625;1406.917424;0.017567568;0;0;20.74810067;0
0;0;955.375;0;0;1;0;0
192.9204545;114.5;1394.236526;0;0;0;63.64653548;1
0;0;704;0;0;0;0;0
0;0;197;0.028571429;0;0;0;0
171.2916667;55.5;7443.407447;0.003958333;0;0;0;0
0;0;455;0;0;1;25.7526389;1
0;57.5;1980.238095;0;0;1;0;0
46.5;0;26;0;0;0;0;1
81;0;914.5;0;0;0;56.5802171;1
0;0;804.25;0.015;0;0;0;0
49.85714286;0;4804.834524;0.008843537;0;0;0;1
0;0;536;0;0;0;0;0
0;0;0;0.2;0;0;0;0
41.75;30;596.075;0.001538462;0;0;0;0
0;0;2076.966667;0.003846154;0;0;0;0
126.75;0;2281.583333;0.02969697;0;0;0;0
2;0;5149.434919;0.004195804;0;0;0;0
0;41.5;2400.037843;0.000183655;0;0;0;1
67;0;234.6384615;0.054545455;0;0;0;0
0;0;947.3928571;0.01;0;0;0;0
0;0;186.5;0;0;0;0;0
0;62.5;2876.441667;0.015196078;0;0;0;0
0;0;478.5;0;0;1;0;0
29.75;0;398.9803922;0;0;1;50.51764193;1
122.25;0;2007.522619;0.013043478;0;0;0;0
60.29166667;0;108.5;0.013333333;0;0;0;0
0;0;246.5;0.125925926;0;0;0;0
131.8333333;0;2074.611111;0.010793651;0;0;0;0
0;0;291;0;0;0;0;0
4;123.3333333;2387.139881;0.028733963;0;0;0;0
56.5;0;541.875;0;0;1;15.14864831;1
0;0;187.5;0;0;0;0;0
0;0;341.4583333;0;0;1;0;0
0;0;173.5;0;0;0;0;0
84;0;597.6330532;0.006666667;0;0;0;0
0;0;69;0;0;0;0;0
548.5;0;117;0;0;0;0;0
0;0;294.75;0;0;1;0;0
19.25;0;713.5833333;0;0;0;0;0
2;0;1319.547421;0.005128205;0;0;0;0
63;0;458.5;0;0;1;0;0
0;0;41.5;0.066666667;0;0;0;0
0;0;267.25;0;0;1;0;0
0;0;1059.575;0;0;1;62.76294758;1
0;0;173;0.00952381;0;0;0;0
0;0;0;0.2;0;0;0;0
14;0;2130.447802;0.016923077;0;0;20.60235987;0
58.5;0;1351.908333;0.005405405;0;0;5.464243549;0
0;0;24.5;0;0;0;0;0
0;0;561.5;0;0;0;0;0
0;0;805.7916667;0.007692308;0;0;0;0
140.5833333;87;1918.902722;0.003424658;0;0;0;0
492.1666667;0;4518.297619;0.012698413;0;0;8.137274079;1
0;0;2199.5;0;0;1;0;0
63.875;0;1329.686508;0.015646259;0;0;0;1
104;0;243.5;0;0;1;0;0
0;0;166;0.0625;0;0;0;0
0;0;184.375;0;0;0;0;0
51.5;0;730.15;0;0;1;0;0
0;0;35.25;0;0;0;0;0
0;0;2180.217803;0;0;0;0;0
109.6666667;0;86.16666667;0.006666667;0;0;0;1
0;0;1027;0;0;0;0;0
0;0;173.25;0.046153846;0;0;0;0
588.2972222;0;631.0674603;0.007058824;0;0;0;0
9;29.5;1157.583333;0.007692308;0;0;0;0
0;0;129.5;0;0;0;0;0
72.01960784;343;4461.28524;8.08E-05;0;0;31.85608032;1
0;0;1377.25;0.18;0;0;0;0
265.0416667;0;2934.236722;0.006666667;0;0;6.099899016;0
35.5;0;3296.65;0.009677419;0;0;18.25059634;0
0;0;1065.25641;0.020767196;0;0;0;0
157.5;433.5;599.5;0;0;1;0;0
537.5;0;748.9583333;0.0125;0;0;0;0
0;0;0;0.2;0;0;0;0
0;0;566.8833333;0;0;0;0;0
0;89;5728.673611;0.003409759;0;0;0;0
0;0;203.25;0;0;0;0;0
171.5;0;2416.060484;0.007699443;0;0;0;1
21.25;0;305.2083333;0;0;0;0;0
0;0;335.4166667;0;0;0;0;0
0;0;960.125;0.006060606;0;0;0;0
191.1666667;0;4656.331746;0.006456456;0;0;0;0
98.75;0;683.1653846;0;0;0;0;0
0;0;823.5;0;0;0;0;0
386;0;712.2960784;0;0;1;0;0
0;0;279.3333333;0.02;0;1;0;0
0;0;2193.541667;0;0;0;0;0
0;0;611.0833333;0;0;1;0;0
0;0;14;0;0;0;0;0
24.5;0;1792.466667;0;0;0;0;0
162.4166667;102;357.1666667;0.007407407;0;0;0;0
0;0;1666.5;0;0;0;0;0
0;0;846.25;0;0;1;40.4014481;1
0;0;129.5;0;0;1;0;0
156.25;0;1481.108333;0.003773585;0;0;0;0
95.33333333;0;819.3333333;0;0;1;25.25564195;1
51.5;0;549.25;0;0;1;0;0
33.5;0;1181.85119;0;0;0;0;1
0;0;355.5;0.022222222;0;0;0;0
0;0;0;0.2;0;0;0;0
0;0;230.1666667;0.033333333;0;0;0;0
0;193.5;2141.902778;0.029032258;0;0;0;0
0;0;0;0.2;0;0;0;0
490.5;0;1286.916667;0;0;1;0;0
191.25;0;1109.25;0.013793103;0;0;9.022741507;0
0;0;0;0.2;0;0;0;0
60.16666667;164.5;5608.913545;0.002453988;0;0;2.702517858;1
234.4333333;0;590.5833333;0.025925926;0;0;0;0
82.76666667;47;15025.23302;0.001515152;0;0;1.271406629;0
4;12;1012.964286;0.011764706;0;0;0;0
70.33333333;0;1049.313889;0.025595238;0;0;0;0
68.58333333;0;1781.191667;0.008219178;0;0;0;0
294.0705128;1343.25;3472.870513;0.011866969;0;0;0;0
147.1666667;0;146;0.053333333;0;0;0;0
0;0;562;0.075;0;0;0;0
0;0;1369.775;0;0;0;0;0
317.0189394;126.75;9956.225533;0.0052;0;0;6.556237434;1
0;0;16;0;0;0;0;0
190;0;307.6666667;0;0;1;0;0
0;0;2403.25;0.01;0;1;0;0
0;0;0;0.2;0;0;0;0
0;0;773.2;0;0;1;46.4748023;1
110.95;0;448.25;0.024;0;0;0;0
224.3;487;1845.958333;0.002531646;0;0;34.67841487;1
0;147.5;1424.839744;0.012244898;0;0;0;0
0;0;0;0.2;0;0;0;0
159.8958333;0;3648.5625;0.001927438;0;0;3.322866215;0
0;0;300.5;0.085714286;0;0;0;0
0;0;756.0416667;0.005555556;0;0;0;0
0;0;642;0;0;1;109.1211555;1
110.5357143;330.2666667;396.3452381;0.011111111;0;0;0;0
79;0;1017.166667;0.013043478;0;0;0;0
239.3333333;0;1875.169444;0;0;0;21.85958403;0
16;0;821.275;0.015873016;0;0;0;0
390;0;1325.833333;0.007692308;0;0;0;0
0;0;228.625;0;0;1;0;0
0;0;1517.416739;0;0;0;0;0
0;0;44.5;0;0;0;0;0
69.66666667;23;6524.035369;0.005050505;0;0;45.41882207;1
0;0;0;0;0;0;0;0
47.5;0;839.2083333;0.005263158;0;0;12.96520279;1
0;0;426.325;0;0;0;0;0
11.16666667;63.5;2245.333333;0.002580645;0;0;36.2003121;1
0;0;428.5;0.025;0;0;0;0
82.5;0;221.125;0.015384615;0;0;0;0
0;0;67;0;0;0;0;0
0;0;731.5;0.014285714;0;1;0;1
752.3833333;14;4575.477552;0.016945141;0;0;3.401438792;0
66.5;65.75;3684.321458;0.005194805;0;0;12.64606692;1
0;0;882.75;0;0;1;0;0
0;6.333333333;301.3333333;0.033333333;0;0;0;0
29;0;11;0.075;0;0;0;0
233.475;0;4251.208187;0;0;0;14.67198629;1
0;0;157.5;0;0;0;0;0
0;0;148.75;0.02;0;0;0;0
134.75;16;6323.853465;0.010654414;0;0;3.512852934;1
93.5;0;12268.24477;0.002837838;0;0;2.164809711;1
34;9;4994.24915;0.006025974;0;0;0;0
46.5;0;219.5;0.011111111;0;0;0;0
365.1166667;65.5;6082.873739;0.011520436;0;0;0;0
111.5416667;226;1664.14881;0.002702703;0;0;6.693658292;1
0;0;35;0;0;1;0;0
118.1785714;91.5;5399.231269;0.004859086;0;0;14.77221948;1
0;0;50.83333333;0.033333333;0;1;0;0
0;0;1723.753711;0.011940299;0;0;0;0
643.8333333;0;508.25;0.031578947;0;0;0;0
0;0;65.5;0.066666667;0;0;0;0
0;0;968.75;0.015789474;0;0;73.98253901;1
56.5;0;1089.75;0;0;0;24.872085;1
165.9166667;150.5;3127.078788;0.009614512;0;0;0;0
0;0;418.375;0;0;1;13.18554515;1
0;0;2052.125;0;0;1;52.49862029;1
0;12;0;0;0;0;0;0
0;0;545.5;0;0;0;0;0
37;0;1193;0.003076923;0;0;21.6018009;1
143;0;331.8375;0.033333333;0;0;0;0
0;0;2107.583333;0.014814815;0;0;0;0
0;0;222;0;0;0;87.9029606;1
13;28.5;1028.775;0;0;0;0;0
993.0833333;28.5;2776.013582;0.002380952;0;0;0;0
95;0;360.5416667;0.011538462;0;0;0;0
0;50.5;4379.863158;0.006314433;0;0;0;0
0;0;118.25;0;0;1;0;0
0;0;347;0;0;0;0;0
159;27.75;821.6825397;0.000617284;0;0;0;1
0;0;0;0.2;0;1;0;0
853.735949;126.5;24844.1562;0.00209938;0;0;4.511100422;0
91;0;197;0;0;1;0;0
0;0;26;0;0;0;0;0
0;75.5;2050.191803;0.008758782;0;0;0;0
84.75;0;962.9011905;0.004444444;0;0;0;0
183;0;586.3722222;0;0;0;0;1
0;0;284.5;0;0;0;0;0
0;0;0;0.2;0;0;0;0
0;0;0;0.2;0;0;0;0
0;0;732.0916667;0.00625;0;0;2.734351538;1
0;0;0;0.2;0;0;0;0
0;0;59;0;0;0;0;0
70.5;0;855.6666667;0;0;1;0;0
111;0;274.5833333;0;0;1;0;0
0;0;111;0;0;1;0;0
4;0;1828.375;0;0;0;8.258088766;1
0;0;82;0;0;0;0;0
0;0;247.5;0;0;1;0;1
4;0;2123.5;0.015384615;0;0;42.74590431;1
189.25;0;635.4916667;0.006666667;0;0;10.58098677;1
60.5;0;50;0;0;0;0;1
18;0;1332.25;0;0;1;0;0
121.75;0;5253.069444;0.001273885;0;0;0;0
0;0;593.75;0;0;1;0;0
145;37.5;5252.861501;0.004411765;0;0;0.680988542;1
33.5;0;1169;0;0;1;54.38258659;1
0;0;987.9;0.01;0;0;0;0
0;0;2886.841667;0;0;0;0;0
30.75;0;473.1666667;0.013333333;0;0;0;0
3;161.5;4791.460889;0.004373522;0;0;5.482895824;1
30.7;45;1481.783333;0.012244898;0;0;0;1
65;0;386.2621212;0;0;0;0;0
0;0;1144.972222;0.006666667;0;1;77.04199767;1
44.29545455;0;2747.616288;0.024205128;0;0;0;0
0;0;271.5;0;0;0;0;0
70.25;139.5;3022.370406;0;0;1;0;1
479.25;0;2156.525403;0;0;0;6.229994739;1
123.75;0;938.3333333;0.01;0;0;218.3951915;0
355;0;1039.599344;0.000925926;0;0;0;0
0;0;721.4166667;0;0;1;0;0
0;0;3480.811706;0.002247191;0;0;0;1
438.3309524;703.5;6241.687398;0.002878526;0;0;2.038399449;1
0;0;749.25;0;0;1;0;0
78;0;225.1666667;0.02;0;0;0;0
40.5;0;1587.25;0;0;0;35.79969486;1
0;0;1397.666667;0.022222222;0;0;0;0
201.15;0;506.1833333;0;0;1;0;0
0;14;7181.877778;0.008843537;0;0;0;0
75.16666667;0;1173.417614;0;0;0;21.41943708;1
0;36.5;318.25;0.011111111;0;0;17.96069044;1
11;0;2855.166667;0;0;0;0;0
0;0;1165.95;0.025925926;0;0;0;0
31.25;0;1470.208333;0;0;1;0;1
160;0;1707.666667;0;0;1;24.10206377;1
0;0;532;0.030769231;0;0;0;0
0;0;2636.138889;0.023333333;0;0;0;0
0;0;452.4166667;0;0;0;0;1
0;0;447.047619;0.01;0;1;0;1
125.75;0;1113.309524;0.008333333;0;0;18.9160732;0
0;0;0;0.2;0;1;0;0
1652;0;446.375;0;0;0;0;0
0;0;952.6777778;0;0;0;23.57537117;1
0;0;276;0;0;1;0;0
505.4;10;4434.281746;0.005042017;0;0;4.528329755;0
155.5;121;311.25;0;0;0;0;0
2;0;323.2333333;0;0;0;0;0
0;102;2835.417641;0.00754386;0;0;0;0
223;93;2893.940476;0.002409639;0;0;1.935491302;0
48.66666667;155.3333333;540.75;0;0;0;38.88816225;1
98.75;0;6085.002381;0;0;0;28.79847144;1
0;0;1390.083333;0;0;1;0;0
95;0;1031.083333;0;0;0;68.20038032;0
0;0;539.15;0.010526316;0;0;0;0
112.5;0;1657;0.007407407;0;0;5.237224754;0
334.5;29;939.0833333;0;0;0;18.22304387;1
671.0833333;0;1403.828355;0;0;0;37.05600958;1
0;0;46;0;0;0;0;0
83;0;29.5;0.044444444;0;0;0;0
28.25;0;1862.333333;0;0;0;0;0
0;0;894.5809524;0;0;0;0;0
0;0;475.6666667;0.013333333;0;1;0;0
356.125;0;2187.338725;0.005102041;0;0;0;0
144.4615385;167.1666667;2312.337853;0.005128205;0;0;8.191922892;1
0;0;1652.486111;0;0;1;0;0
0;6.5;5826.333333;0.000793651;0;0;0;0
0;0;198.75;0.016666667;0;0;0;0
0;0;197;0;0;1;0;0
0;0;464.3833333;0;0;1;0;0
0;0;266.1666667;0.009090909;0;0;0;0
113.75;28.5;1047;0.010526316;0;1;0;1
74.75;0;512.5;0;0;1;0;0
18;0;765.3928571;0;0;1;0;0
0;0;314.75;0.006666667;0;0;0;0
0;0;1682.275;0;0;0;41.13336886;1
0;0;580.0833333;0.00952381;0;0;0;0
0;0;1388.2;0.005555556;0;0;0;0
0;0;470.8166667;0.005128205;0;0;0;0
0;0;1184.269841;0.004545455;0;0;0;0
301.625;9;6919.899495;0.004615385;0;0;0;0
0;0;303.5;0.016666667;0;0;0;0
42;0;1074.333333;0;0;0;0;0
0;0;588.5;0.051851852;0;0;0;0
0;0;21;0;0;0;0;1
0;0;11;0;0;0;0;0
173.55;0;4155.746883;0.002514286;0;0;13.76473644;1
12.5;0;55.5;0;0;0;0;0
0;0;64;0;0;1;0;0
32;43.5;12500.35306;0.001387656;0;0;0;0
276;0;1021.2;0.014285714;0;0;82.4326349;0
156.6071429;156.75;2694.507143;0;0;0;0;1
257.5;0;2533.333333;0.014634146;0;0;6.651334683;1
0;0;1658.125;0;0;0;19.6055151;0
0;0;1440.166667;0.026315789;0;0;0;0
60.5;0;449.5;0.025;0;0;0;0
0;0;1315.177778;0.009039548;0;0;0;1
62;0;1935.335516;0;0;0;0;0
0;0;2404.831006;0.001428571;0;0;0;0
0;0;346.5666667;0.02962963;0;0;0;0
0;0;695.5;0;0;0;0;0
0;0;415.2738095;0.005882353;0;0;0;0
21;0;256.95;0;0;1;0;1
13.875;0;1939.155952;0.006451613;0;0;24.69983785;0
0;0;0;0.2;0;0;0;0
0;0;1975.455952;0.003703704;0;0;0;0
0;0;28.25;0.08;0;0;0;0
118.75;0;2556.220833;0.018732493;0;0;0;0
0;0;0;0.2;0;0;0;0
192.6654762;211;3812.161753;0.003012048;0;0;5.91438512;0
67.5;0;592.25;0;0;1;218.8649096;1
0;0;190.3333333;0;0;1;0;0
147.175;254;10902.45826;0.001713207;0;0;0;0
0;0;130.5;0.02;0;0;0;0
0;0;273.25;0.066666667;0;0;0;0
0;0;3543.809524;0.004464286;0;0;0;0
0;0;1159.541667;0.00125;0;0;0;1
0;0;18;0;0;0;0;0
47.25;0;24.25;0;0;1;0;0
0;0;2300.891317;0;0;0;0;0
221.8333333;51.5;841.7833333;0.005426357;0;0;0;0
0;386;1609.939744;0;0;0;12.50325678;1
0;0;424.3333333;0;0;0;0;0
54.5;0;1267.0625;0.005555556;0;0;9.458902094;0
33.5;0;1631.416667;0;0;0;13.82316952;0
58.41666667;0;1043.583333;0.014285714;0;1;0;0
112.5;0;2041.23355;0.000387597;0;0;5.911452178;1
153.85;0;504.6;0;0;0;0;1
328.75;0;2793.733084;0.001949318;0;0;0;1
106;0;180.4166667;0;0;1;0;0
0;0;530.5833333;0.019047619;0;0;0;0
0;0;329.2142857;0.016666667;0;0;0;0
110.625;106;1508.521825;0.04;0;0;21.01746974;0
29;0;803.5077381;0;0;0;0;0
98;0;947;0.00625;0;0;0;0
0;0;2251.28;0.095833333;0;0;0;0
0;0;48;0;0;0;0;0
0;0;1286.5;0;0;0;0;0
0;0;396.25;0;0;0;0;0
0;0;4293.4;0.041176471;0;0;0;0
27.9;0;3875.427778;0;0;0;5.698585477;0
61;31;43;0;0;0;0;0
0;8;936.6428571;0.004545455;0;0;0;0
0;0;756.8611111;0.035714286;0;0;0;0
0;0;46.5;0;0;1;0;0
0;0;1385.85;0;0;0;0;0
0;0;3197.755638;0.01;0;0;0;0
0;0;1779.886905;0.01025641;0;0;0;0
29;0;1191.8875;0.019298246;0;0;0;0
0;0;51.5;0;0;1;0;0
0;497.8333333;851.6666667;0.006451613;0;1;0;0
0;0;3111.683333;0;0;0;0;0
101.75;0;561.25;0.022222222;0;0;26.38074656;0
110.5;20;5380.686996;0.005517241;0;0;1.963592426;1
25.5;0;860.2083333;0.004081633;0;0;0;0
75;0;2058.3;0;0;1;8.524548919;1
264.9;11;1032.3;0.020430108;0;0;0;0
0;0;11;0;0;0;0;0
0;0;0;0.2;0;0;0;0
107;15;8622.38;0.005670471;0;0;0;1
42.25714286;0;4067.010247;0.009230769;0;0;6.709440135;1
513.8333333;0;2690.333333;0;0;0;30.21878011;1
79.25;0;150.1666667;0;0;1;0;0
0;0;267.5;0.028571429;0;0;0;0
74;0;844.9416667;0.004444444;0;0;0;0
0;0;0;0.2;0;0;0;0
0;0;918.5416667;0.005405405;0;1;0;1
0;0;11;0;0;0;0;0
0;0;46.75;0;0;0;0;0
0;0;121;0.028571429;0;0;0;0
297.75;352.5;2422.375;0;0;0;72.43846009;1
337.5416667;23;1249.866144;0.0055;0;0;0;0
98.5;0;702.3333333;0.023214286;0;0;0;0
12;0;4097.708838;0.002061856;0;0;0;0
0;13;1042.507143;0.01025641;0;0;0;0
0;0;169.9166667;0;0;0;0;1
67.5;0;834.6666667;0;0;1;0;0
33.5;15.75;1421.25;0.004597701;0;0;0;0
5.5;0;2429.279762;0.034951923;0;0;0;0
177.5;312;1123.050824;0.008680556;0;0;0;0
171;0;441.1369048;0;0;0;0;0
128.5;0;209;0.027777778;0;0;0;0
0;0;1475.254167;0;0;0;9.429362483;0
32.5;0;73.5;0;0;1;0;0
98.26666667;144.5;1630.137415;0.019565217;0;0;0;1
96.75;0;3216.920172;0.012190476;0;0;0;0
0;0;32.5;0.066666667;0;0;0;0
0;0;623.725;0.016666667;0;0;0;0
52.5;0;3674.737578;0.002142857;0;0;17.50624004;1
172.0833333;0;486.1472222;0;0;0;48.0136549;1
0;100;1645.679762;0.002222222;0;0;0;0
77.5;0;1361.780952;0;0;0;0;0
0;0;257;0.035714286;0;0;0;0
223.375;0;3152.5;0;0;0;13.25001247;1
0;0;339;0;0;0;0;0
275.75;97;5209.820361;0.002571429;0;0;0;0
0;0;558.4761905;0.016666667;0;0;0;0
73.75;0;2244.616667;0.005343511;0;0;0;0
0;0;2032.272727;0.017021277;0;0;0;0
0;3;1904.183333;0.016666667;0;0;0;0
0;0;883.55;0.026315789;0;0;0;0
61.875;0;4389.887512;0.001183432;0;0;6.664239119;1
0;0;214.3333333;0;0;0;0;0
121.5;0;34;0;0;1;0;0
0;7;598.8738095;0.003333333;0;0;0;0
0;0;0;0.2;0;0;0;0
73;0;593;0;0;0;0;0
118.5;0;829.2083333;0;0;0;17.79456354;0
0;0;183.3333333;0;0;0;0;0
322.25;0;4875.106113;0.011806061;0;0;0;0
0;0;0;0.2;0;0;0;0
0;0;14;0;0;0;0;0
0;0;1344.291667;0;0;0;0;0
15;0;817.5;0.011111111;0;0;0;0
28.5;0;500.5;0;0;0;0;0
0;11;0;0.066666667;0;0;0;0
78.5;32.75;1897.833333;0.0127;0;0;0;0
112.1666667;0;1883.866667;0.017460317;0;0;0;0
0;0;0;0.2;0;0;0;0
0;0;3033.689449;0.00756193;0;0;0;0
0;0;2922.497511;0.009756098;0;0;0;0
135.25;0;794.9928571;0.007407407;0;0;33.44471217;0
1106.389831;627.4583333;7444.938071;0.007701238;0;0;7.201209277;1
0;0;0;0.2;0;0;0;0
65.5;0;783.75;0.007692308;0;0;0;1
0;0;1732.066667;0.025806452;0;0;13.13492027;0
0;0;2304.15;0.008450704;0;0;3.178183427;1
0;0;584.3333333;0;0;0;12.58590538;0
0;0;678;0;0;0;0;0
0;0;2492.166667;0;0;0;0;0
0;0;1656.615043;0.018421053;0;0;0;0
232.3535714;0;17550.58486;0.00562963;0;0;2.626909076;1
0;118;224.3916667;0.047619048;0;0;0;0
11;8;2693.582331;0;0;0;0;0
125.25;89;3697.731633;0.008108108;0;0;73.35866939;1
0;0;135.75;0.04;0;1;0;0
0;0;795;0.066666667;0;0;0;0
0;80.16666667;759.75;0;0;0;0;0
0;21;525.1666667;0.007692308;0;1;0;0
0;0;195.25;0.022222222;0;0;0;0
0;0;499.75;0.00952381;0;0;0;1
31;0;583.0694444;0;0;0;0;0
0;0;231.75;0;0;0;0;0
0;0;1441.636905;0.008461538;0;0;0;0
662.3392857;0;4284.422619;0.002298851;0;0;2.647620068;1
0;0;151;0;0;0;0;0
0;0;909.75;0.022222222;0;0;0;0
15;0;691.8333333;0;0;0;59.6118415;1
368.75;0;3368.305556;0.003846154;0;1;0;0
0;0;121.375;0;0;1;0;0
0;0;386.5;0;0;0;0;0
36;0;29.5;0;0;0;0;0
0;0;2335.125;0;0;0;0;0
64.46428571;0;1414.589286;0;0;0;21.05431578;1
0;0;2334.105159;0.018421053;0;0;0;0
21;0;1474.5;0;0;0;69.46175766;1
94.1;0;4212.141886;0.008333333;0;0;6.664927724;1
0;0;677.9166667;0.006666667;0;0;0;0
507;36.25;431;0;0;0;0;0
194.575;0;2126.077501;0.011728395;0;0;0;0
229;0;760.7708333;0.011764706;0;0;41.2169154;1
114.75;15.75;1615.660256;0;0;1;0;0
474;0;805.65;0.001242236;0;0;0;0
0;0;546.2291667;0.014814815;0;0;14.49431487;0
0;0;809;0.00952381;0;0;25.75735474;0
0;0;7;0;0;0;0;0
0;0;604;0;0;1;0;0
651.875;20;3066.695513;0;0;0;0;0
199.625;10;4272.607937;0.002352941;0;0;0;0
0;0;751;0.003125;0;0;0;0
315.3333333;141.5;3009.0875;0.004021164;0;0;0;0
0;0;242.5833333;0;0;1;0;0
0;0;347.8522727;0.008695652;0;0;0;0
0;0;27;0.04;0;0;0;0
148.2083333;139.5;3714.352664;0.005;0;0;0;0
0;0;738.8861111;0;0;0;0;0
174.2083333;383.75;9018.123741;0.012820513;0;0;0;0
0;0;1726.5;0;0;0;0;0
0;0;1361.833333;0;0;0;0;0
0;0;271;0.018181818;0;0;0;0
0;0;546.9583333;0;0;0;0;0
18.2;9;3959.45;0.024652778;0;0;0;0
250.0833333;30.5;4643.283732;0.002073171;0;0;10.11599409;1
268.4166667;0;1124.875;0;0;0;0;1
0;0;98;0;0;0;0;0
4;0;67.25;0;0;0;0;0
101.625;0;7097.582291;0.003448276;0;0;21.88856759;1
0;249.5;1458.97619;0.027459219;0;0;0;0
20.14285714;0;33.14285714;0;0;0;0;0
0;0;572.9;0.011111111;0;0;0;0
0;0;208;0;0;1;125.961749;1
0;0;824;0.06;0;0;0;0
238.775641;9;7972.322431;0.002619048;0;0;21.83420125;1
71.08333333;0;1249.708333;0;0;1;52.28491058;1
0;0;480.6055556;0.028;0;0;0;0
5;0;258.6166667;0;0;0;0;0
0;23;57.75;0;0;0;0;0
195;86;3408.266667;0.014516129;0;0;9.594846798;1
0;0;73.5;0;0;0;0;0
0;52.5;2533.008333;0;0;0;0;0
0;0;85.75;0;0;0;0;0
73;0;2156.5;0.018181818;0;1;68.88769355;1
0;0;111.25;0;0;0;0;0
677.1911765;0;3561.130212;0;0;0;5.731607803;1
68.5;34.25;14505.72725;0.007309999;0;0;0;0
8;15;2801.75119;0.010526316;0;0;7.267034211;0
451.2836134;961.45;2460.323686;0.003082192;0;0;2.325663803;1
530.5;9;452.25;0.026666667;0;0;0;0
26.66666667;0;2619.109709;0.016315049;0;0;0;0
0;0;784.8833333;0;0;0;360.9533839;1
0;0;0;0.2;0;0;0;0
62.5;0;775.3333333;0;0;0;0;1
0;0;269.75;0.022222222;0;0;0;0
20;0;1264;0;0;0;31.48142512;0
0;0;508.558547;0.014705882;0;0;0;0
0;0;0;0.2;0;0;0;0
0;0;61.5;0.028571429;0;0;0;0
0;0;12;0.166666667;0;0;0;0
45.5;0;122.25;0;0;1;0;0
147.5;209;698.6715201;0.004487179;0;0;68.91364255;1
0;11;1799.666667;0.056410256;0;0;0;0
36.5;0;496.25;0;0;0;0;0
47;49.5;687.4670635;0.013978495;0;0;108.9089884;1
49.5;0;458.25;0.02;0;0;0;0
0;0;53.5;0.05;0;0;0;0
0;0;0;0.2;0;0;0;0
100.5;0;332.5833333;0;0;0;0;0
0;0;749.75;0;0;0;0;0
0;0;0;0.2;0;0;0;0
346.7096405;207.25;8282.214508;0.000977199;0;0;13.91832377;0
0;0;0;0.2;0;0;0;0
0;0;142.125;0;0;0;0;0
91;0;3007.6875;0.012765957;0;0;0;0
126.5;0;1894.39384;0.005555556;0;0;0;0
561.5;31;4817.924102;0.007496464;0;0;50.09121868;1
0;0;0;0.2;0;0;0;0
86;0;905.5;0;0;0;23.6393946;1
0;0;1254.75;0.002631579;0;0;34.15414773;1
209.0625;0;3401.050687;0.005128205;0;0;0;0
67.41666667;0;523.5416667;0.023333333;0;0;30.68883081;0
147;0;627;0.006896552;0;0;25.19297315;0
0;0;1514.037879;0.016071429;0;0;0;0
0;0;0;0.2;0;0;0;0
0;0;135.5;0;0;0;0;0
72.5;0;2429.8125;0;0;0;102.4922188;1
0;0;156.4047619;0.014285714;0;0;0;0
173.1666667;24.5;1288.733333;0;0;0;54.121714;0
598.375;0;4446.303175;0.001538462;0;0;3.333835543;0
